2.6999999999999993, -38.41611374407583
2.799999999999999, -44.57914691943131
3.1000000000000014, -45.05876777251186
3.6500000000000004, -17.581042654028437
3.799999999999999, -10.948815165876766
3.9499999999999993, -3.368720379146936
4.65, 51.59431279620851
4.799999999999999, 60.59620853080567
4.949999999999999, 65.80663507109001
5.649999999999999, 47.78388625592413
5.950000000000001, 20.2900473933649
11.7, -43.326066350710875
11.849999999999998, -36.69383886255923
12.649999999999999, 29.641706161137407
12.899999999999999, 34.850236966824625
13.649999999999999, 65.6417061611374
13.849999999999998, 57.107109004739314
14.699999999999996, 0.6928909952606546
14.749999999999996, -3.573459715639842
14.849999999999998, -8.788625592417077
14.899999999999999, -23.95545023696681
15.649999999999999, -48.61421800947869
15.799999999999997, -43.40379146919429
15.899999999999999, -55.254028436018956
16.65, 12.030331753554492
16.799999999999997, 14.871090047393352
16.9, 18.66066350710898
17.75, 65.56398104265399
17.849999999999998, 62.24454976303315
18.649999999999995, 28.106161137440736
18.8, 8.198104265402833
18.85, -5.546919431279633
19.65, -41.58104265402844
19.749999999999996, -57.22274881516586
19.9, -56.2777251184834
20.599999999999998, -18.37630331753556
20.75, -6.056872037914701
20.849999999999998, 7.685308056872032
21.599999999999998, 58.38199052132697
21.65, 61.22464454976301
21.7, 68.80663507109001
23.599999999999998, -33.125118483412336
23.65, -35.96966824644551
23.699999999999996, -29.33554502369671
23.749999999999996, -40.710900473933634
24.65, -31.723222748815175
24.75, -25.563981042654007
24.849999999999998, -20.826540284360192
25.65, 47.40473933649285
25.699999999999996, 49.29952606635068
25.75, 57.82938388625588
26.65, 71.55639810426537
26.65, 66.81706161137438
26.75, 63.97156398104262
26.75, 52.59715639810425
27.699999999999996, -20.40663507109005
27.799999999999997, -29.887203791469204
28.599999999999994, -42.22464454976301
28.749999999999993, -37.48815165876778
28.64999999999999, -31.325118483412325
28.849999999999994, -33.22464454976304
29.65, 26.94976303317533
29.700000000000003, 36.90142180094783
29.75, 43.06161137440756
30.699999999999996, 64.84454976303314
30.75, 58.68246445497627
30.599999999999994, 61.52890995260661
30.849999999999994, 52.51943127962083
31.699999999999996, 2.7402843601895484
31.749999999999993, -1.52606635071092
